INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed,,,,,,,,,,,,,,,,,,,
276,1,3111733,1432812,0,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,3112606,1432550,0,,,,,,,,,,,,,,,,,,,,,,,,,
278,2,3140814,1433883,0,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,3111324,1456977,0,,,,,,,,,,,,,,,,,,,,,,,,,
280,1,3149197,1433777,0,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,3141429,1433849,0,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,3143923,1435373,0,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,3144067,1432169,0,,,,,,,,,,,,,,,,,,,,,,,,,
284,1,3128608,1446464,0,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,3127193,1446489,0,,,,,,,,,,,,,,,,,,,,,,,,,
286,1,3135342,1449309,0,,,,,,,,,,,,,,,,,,,,,,,,,
287,1,3125926,1456244,0,,,,,,,,,,,,,,,,,,,,,,,,,
288,1,3127695,1432893,0,,,,,,,,,,,,,,,,,,,,,,,,,
289,1,3116552,1433983,0,,,,,,,,,,,,,,,,,,,,,,,,,
290,1,3116552,1433770,0,,,,,,,,,,,,,,,,,,,,,,,,,
291,1,3108844,1471572,0,,,,,,,,,,,,,,,,,,,,,,,,,
292,1,3122888,1417337,0,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,3110505,1423212,0,,,,,,,,,,,,,,,,,,,,,,,,,
294,1,3127311,1430584,0,,,,,,,,,,,,,,,,,,,,,,,,,
295,1,3128914,1430731,0,,,,,,,,,,,,,,,,,,,,,,,,,
296,1,3131546,1434260,0,,,,,,,,,,,,,,,,,,,,,,,,,
297,3,3116940,1454460,0,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,3138423,1448882,0,,,,,,,,,,,,,,,,,,,,,,,,,
299,1,3138423,1450322,0,,,,,,,,,,,,,,,,,,,,,,,,,
300,1,3116768,1454460,0,,,,,,,,,,,,,,,,,,,,,,,,,
301,1,3138685,1448953,0,,,,,,,,,,,,,,,,,,,,,,,,,
302,1,3138699,1450069,0,,,,,,,,,,,,,,,,,,,,,,,,,
303,1,3117173,1454460,0,,,,,,,,,,,,,,,,,,,,,,,,,
304,1,3139831,1449313,0,,,,,,,,,,,,,,,,,,,,,,,,,
305,2,3114359,1445990,0,,,,,,,,,,,,,,,,,,,,,,,,,
306,0,3116955,1453738,0,,,,,,,,,,,,,,,,,,,,,,,,,
307,1,3131561,1432952,0,,,,,,,,,,,,,,,,,,,,,,,,,
308,1,3116974,1453439,0,,,,,,,,,,,,,,,,,,,,,,,,,
309,1,3112311,1421742,0,,,,,,,,,,,,,,,,,,,,,,,,,
310,1,3133866,1435009,0,,,,,,,,,,,,,,,,,,,,,,,,,
311,1,3132452,1434622,0,,,,,,,,,,,,,,,,,,,,,,,,,
